ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006302,double-strand break repair,33/1130,300/18903,0.000540529224881548,0.00988308548675466,0.00891830116650655,CHEK1/CDC45/RECQL4/UBR5/TDP2/PML/MCM4/MLH1/LIG3/DNA2/BLM/ATR/MORF4L2/TRIP13/SETMAR/FIGNL1/NSMCE1/RAD51AP1/TONSL/UIMC1/MMS19/EYA3/NUDT16L1/TNKS1BP1/ACTR8/ACTR5/TDP1/POT1/MORF4L1/RUVBL2/RUVBL1/KDM2A/RAD54B,33
BP,GO:1902652,secondary alcohol metabolic process,20/1130,149/18903,0.000572777156320358,0.0104331899379561,0.00941470455949809,IDH3B/ERLIN1/HMGCR/CAT/FDPS/FDFT1/LSS/MVD/HMGCS1/MVK/SCAP/IDI1/SQLE/PMVK/DHCR24/MSMO1/CYP51A1/SCARB1/ARV1/DHCR7,20
BP,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,17/1130,117/18903,0.000581610993190587,0.0105542716696653,0.00952396632300217,MEN1/IPO5/CCNT1/CCNB2/IPO7/CCNB1/CCNA2/TNFAIP3/CKS2/CDK7/PLK1/BLM/TFAP4/CDK5RAP1/CDC6/GTPBP4/BCCIP,17
BP,GO:0033045,regulation of sister chromatid segregation,16/1130,107/18903,0.000605090081279345,0.0109392128177356,0.00987132961298613,UBE2C/BUB1/BUB1B/CCNB1/CENPF/PLK1/CDC16/TRIP13/PCID2/PSMG2/SPDL1/AURKB/CDC6/RIOK2/INCENP/TACC3,16
BP,GO:0006997,nucleus organization,19/1130,139/18903,0.000620240832735607,0.0111243680881889,0.0100384100724926,CHEK1/RRP8/ZPR1/NUP155/PML/RPS19/EMD/PLK1/NOLC1/NUP93/SERBP1/EMG1/SRPK1/NDC1/POLR1B/RRN3/USP36/NSFL1C/KDM3A,19
BP,GO:0008203,cholesterol metabolic process,19/1130,139/18903,0.000620240832735607,0.0111243680881889,0.0100384100724926,ERLIN1/HMGCR/CAT/FDPS/FDFT1/LSS/MVD/HMGCS1/MVK/SCAP/IDI1/SQLE/PMVK/DHCR24/MSMO1/CYP51A1/SCARB1/ARV1/DHCR7,19
BP,GO:0007051,spindle organization,24/1130,195/18903,0.000622245573609073,0.0111243680881889,0.0100384100724926,WDR62/RGS14/CCNB2/CCNB1/FLNA/RPS3/MLH1/PLK1/SASS6/PIBF1/AURKB/SPAG5/NTMT1/SENP6/INCENP/AAAS/BCCIP/TUBGCP4/TPX2/NUDC/POLDIP2/SBDS/TACC3/CCDC61,24
BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,28/1130,242/18903,0.000628414882115903,0.0111932052987951,0.0101005274119076,OGT/NDUFB3/NDUFS6/CLPX/NDUFB4/NDUFB8/NDUFA7/NDUFA10/LDHA/ALDOA/GAPDH/INSR/ENO1/ALDOC/HSPA8/IMPDH2/NME1/IMPDH1/AK4/NDUFS1/NDUFV1/HK2/ATP5MJ/NDUFA6/TMSB4X/FIGNL1/NUDT5/NDUFB9,28
BP,GO:0001682,tRNA 5'-leader removal,5/1130,13/18903,0.000649915891244823,0.011491369989153,0.0103695853401622,PRORP/RPP40/SSB/POP1/RPP25,5
BP,GO:0006855,xenobiotic transmembrane transport,5/1130,13/18903,0.000649915891244823,0.011491369989153,0.0103695853401622,ABCC4/SLC19A1/SLC29A2/SLC29A1/TMEM30A,5
BP,GO:0006479,protein methylation,25/1130,208/18903,0.000689485037425882,0.0121023428205627,0.0109209151573906,MEN1/PRMT5/OGT/RRP8/PRMT3/EEF1AKMT4/GSPT1/FBL/DNMT1/CLNS1A/ETF1/RLF/PWP1/SETMAR/BCOR/CAMKMT/CARM1/FAM98A/PRMT6/PRMT1/WDR77/NTMT1/PRMT7/KDM3A/PAXBP1,25
BP,GO:0008213,protein alkylation,25/1130,208/18903,0.000689485037425882,0.0121023428205627,0.0109209151573906,MEN1/PRMT5/OGT/RRP8/PRMT3/EEF1AKMT4/GSPT1/FBL/DNMT1/CLNS1A/ETF1/RLF/PWP1/SETMAR/BCOR/CAMKMT/CARM1/FAM98A/PRMT6/PRMT1/WDR77/NTMT1/PRMT7/KDM3A/PAXBP1,25
BP,GO:0044786,cell cycle DNA replication,9/1130,42/18903,0.000701605142093686,0.0122704638437907,0.0110726242486029,ZPR1/CDC45/GMNN/MCM4/DNA2/BLM/UPF1/ATAD5/RTF2,9
BP,GO:0001701,in utero embryonic development,40/1130,393/18903,0.000718656513289394,0.0125233032117253,0.0113007815010128,MFNG/CHEK1/DNAJB6/ZPR1/CCNB2/APBA3/CCNB1/YBX3/CEBPB/ERCC2/EIF2S2/RPL13/RRM2/NASP/GRB2/UBE2B/YBX1/PSPH/NSUN2/MYO1E/BYSL/ENDOG/RPL7L1/WDR74/BCOR/THOC2/EMG1/PRMT1/DHX35/XAB2/CHST11/DNAAF2/NLE1/RRN3/POLG2/RRP7A/SBDS/RTCB/FLVCR1/SLC30A1,40
BP,GO:0046822,regulation of nucleocytoplasmic transport,16/1130,109/18903,0.000744468891343537,0.0129264436637239,0.0116645674834516,IPO5/ZPR1/UBR5/HSP90AB1/FLNA/PPP1CC/RANGAP1/EMD/NSUN2/NOLC1/THOC2/FERMT1/RIOK2/XPO4/AAAS/MDN1,16
BP,GO:0071897,DNA biosynthetic process,24/1130,198/18903,0.000774691253435263,0.0134029916857778,0.0120945950074141,MEN1/CHEK1/NVL/HSP90AB1/PHB1/CENPF/LIG3/CCT8/ATR/PCLAF/CYP1B1/ACD/PINX1/AURKB/DNAJC2/TNKS1BP1/NAT10/POT1/GNL3L/DTL/POLG2/ZBTB1/POLDIP2/TELO2,24
BP,GO:0050000,chromosome localization,14/1130,89/18903,0.000779946973935055,0.013445728725659,0.0121331600682077,CCNB1/MLH1/CENPF/UBE2B/RRS1/PIBF1/PINX1/SPDL1/AURKB/SPAG5/KIF2C/KATNB1/INCENP/NUDC,14
BP,GO:0043487,regulation of RNA stability,23/1130,187/18903,0.000806936573058369,0.0138615047621094,0.0125083481525212,ZC3H12D/SYNCRIP/CSDE1/NPM1/PABPC1/YBX3/APEX1/MLH1/YBX1/NSUN2/PABPC4/FASTKD3/PCID2/LARP1/SERBP1/PNPT1/UPF1/TBRG4/CNOT6L/TNKS1BP1/DHX36/DIS3/DDX49,23
BP,GO:0042026,protein refolding,7/1130,27/18903,0.000825606006721933,0.0141319155831446,0.0127523615371981,DNAJA2/HSPD1/HSPA5/HSPA8/DNAJA1/HSPA9/HSPA14,7
BP,GO:0070584,mitochondrion morphogenesis,6/1130,20/18903,0.00084421243922824,0.0143993407920661,0.0129936807644651,SUPV3L1/PNPT1/PANK2/SLIRP/POLG2/POLDIP2,6
BP,GO:0006606,protein import into nucleus,21/1130,165/18903,0.000858418116904374,0.014544027354882,0.0131242430613984,IPO5/KPNA3/ZPR1/NUP155/UBR5/IPO7/HSP90AB1/FLNA/PML/KPNA2/CSE1L/SQSTM1/NOLC1/NUP188/RPAIN/NUP93/IPO4/TNPO1/PHB2/FERMT1/IPO11,21
BP,GO:0006720,isoprenoid metabolic process,17/1130,121/18903,0.000858721316789178,0.014544027354882,0.0131242430613984,PRMT3/HMGCR/FDPS/FDFT1/LSS/MVD/HMGCS1/MVK/IDI1/PMVK/CYP1B1/PDSS1/RETSAT/DHDDS/RDH13/NUS1/DHRS9,17
BP,GO:0009144,purine nucleoside triphosphate metabolic process,28/1130,247/18903,0.000866343845200656,0.014621824268474,0.0131944454598466,OGT/NDUFB3/NDUFS6/CLPX/NDUFB4/NDUFB8/NDUFA7/NDUFA10/LDHA/ALDOA/GAPDH/INSR/ENO1/ALDOC/HSPA8/IMPDH2/NME1/IMPDH1/AK4/NDUFS1/NDUFV1/HK2/ATP5MJ/NDUFA6/TMSB4X/FIGNL1/NUDT5/NDUFB9,28
BP,GO:0016125,sterol metabolic process,20/1130,154/18903,0.000874457170012887,0.0147073336573247,0.0132716074436579,ERLIN1/HMGCR/CAT/FDPS/FDFT1/LSS/MVD/HMGCS1/MVK/SCAP/IDI1/SQLE/PMVK/DHCR24/MSMO1/CYP1B1/CYP51A1/SCARB1/ARV1/DHCR7,20
BP,GO:0098813,nuclear chromosome segregation,34/1130,321/18903,0.000880225213158766,0.0147529413330464,0.013312762909543,UBE2C/BUB1/BUB1B/TOP2A/CCNB1/MLH1/NAA10/BAG6/CENPF/PLK1/UBE2B/CDC16/RRS1/TRIP13/SGO2/PCID2/KIF18B/PIBF1/PSMG2/PINX1/SPDL1/AURKB/SPAG5/PHB2/KIF2C/CDC6/CENPK/NDC1/KATNB1/RIOK2/NAA50/INCENP/NUDC/TACC3,34
BP,GO:0051310,metaphase plate congression,12/1130,71/18903,0.000949428709886837,0.0158577591094248,0.0143097286523829,CCNB1/MLH1/CENPF/RRS1/PIBF1/PINX1/SPDL1/AURKB/SPAG5/KIF2C/INCENP/NUDC,12
BP,GO:1905214,regulation of RNA binding,5/1130,14/18903,0.000961429921253248,0.0160028352754808,0.014440642519586,EIF3D/EIF3E/EIF4G1/CARM1/EIF3C,5
BP,GO:0051783,regulation of nuclear division,19/1130,145/18903,0.00104409399524837,0.0173190436943776,0.015628363003573,PRMT5/CHEK1/BUB1/BUB1B/RAD1/INSR/CCNB1/CALR/CENPF/PLK1/UBE2B/CDC16/TRIP13/PCID2/PSMG2/RAD51AP1/SPDL1/AURKB/INCENP,19
BP,GO:0051303,establishment of chromosome localization,13/1130,82/18903,0.00110118878096704,0.0182035556360545,0.016426529111902,CCNB1/MLH1/CENPF/UBE2B/RRS1/PIBF1/PINX1/SPDL1/AURKB/SPAG5/KIF2C/INCENP/NUDC,13
BP,GO:0051170,import into nucleus,21/1130,169/18903,0.00117009735971079,0.0192766551376246,0.0173948729099452,IPO5/KPNA3/ZPR1/NUP155/UBR5/IPO7/HSP90AB1/FLNA/PML/KPNA2/CSE1L/SQSTM1/NOLC1/NUP188/RPAIN/NUP93/IPO4/TNPO1/PHB2/FERMT1/IPO11,21
BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,28/1130,252/18903,0.00117931619371248,0.0193624464865651,0.0174722893289733,UBE2C/OGT/BUB1B/PRMT3/SASH1/UBR5/BAG2/NPM1/HSP90AB1/HSPA5/TNFAIP3/RPS3/DNAJA1/RPL5/PLK1/RPS7/RPS15/AIMP2/SQSTM1/UBE2S/PINX1/DCUN1D5/GNL3/GTPBP4/NDFIP2/GNL3L/HSPBP1/IVNS1ABP,28
BP,GO:0042770,signal transduction in response to DNA damage,22/1130,181/18903,0.00121248053325405,0.0198394696068383,0.0179027455721865,CHEK1/EEF1E1/TRIAP1/RAD1/CD74/NPM1/DDX5/PML/CASP2/PLK1/BLM/GRB2/TFAP4/ATR/THOC1/ATAD5/UIMC1/CLSPN/GTSE1/DTL/FEM1B/TELO2,22
BP,GO:0000956,nuclear-transcribed mRNA catabolic process,17/1130,125/18903,0.00124132146422706,0.0202308656526123,0.0182559336343833,SYNCRIP/CSDE1/SSB/PABPC1/GSPT1/DDX5/MLH1/EIF3E/ETF1/YBX1/DHX34/UPF1/CNOT6L/TNKS1BP1/DHX36/MRTO4/DIS3,17
BP,GO:0006275,regulation of DNA replication,18/1130,136/18903,0.00124478290839566,0.0202308656526123,0.0182559336343833,ANKRD17/GMNN/CCNA2/MCM4/LIG3/DNA2/BLM/ATR/ENDOG/TTF1/ATAD5/CDC6/GTPBP4/ACTR8/ACTR5/POLG2/RUVBL2/RUVBL1,18
BP,GO:0046034,ATP metabolic process,25/1130,217/18903,0.00127108302504149,0.020588985778105,0.0185790941632699,OGT/NDUFB3/NDUFS6/CLPX/NDUFB4/NDUFB8/NDUFA7/NDUFA10/LDHA/ALDOA/GAPDH/INSR/ENO1/ALDOC/HSPA8/AK4/NDUFS1/NDUFV1/HK2/ATP5MJ/NDUFA6/TMSB4X/FIGNL1/NUDT5/NDUFB9,25
BP,GO:0022616,DNA strand elongation,8/1130,37/18903,0.00129695422788703,0.0207986646445538,0.0187683042314968,MCM4/LIG3/DNA2/ACTR8/ACTR5/POT1/RUVBL2/RUVBL1,8
BP,GO:0051084,'de novo' post-translational protein folding,8/1130,37/18903,0.00129695422788703,0.0207986646445538,0.0187683042314968,CD74/HSPA5/HSPA8/HSPA9/HSPE1/HSPA14/HSPH1/SDF2L1,8
BP,GO:2000279,negative regulation of DNA biosynthetic process,8/1130,37/18903,0.00129695422788703,0.0207986646445538,0.0187683042314968,MEN1/CHEK1/ACD/PINX1/DNAJC2/NAT10/POT1/GNL3L,8
BP,GO:0006359,regulation of transcription by RNA polymerase III,7/1130,29/18903,0.00130674456704709,0.0208862782289281,0.0188473649997938,POLR3G/ZNF143/MYBBP1A/POLR3C/POLR3F/DHX36/DDX21,7
BP,GO:0009411,response to UV,19/1130,149/18903,0.00144742730318665,0.0230585201072011,0.0208075531720908,MEN1/CHEK1/TRIAP1/CAT/EIF2S1/NPM1/ERCC2/PML/UBE2B/ATR/GTF2H2/PCLAF/AURKB/DHX36/ACTR5/DTL/RUVBL2/ZBTB1/NOC2L,19
BP,GO:2001242,regulation of intrinsic apoptotic signaling pathway,21/1130,172/18903,0.00146337049151781,0.0232202424602874,0.0209534882297318,TRIAP1/URI1/CD74/ENO1/P4HB/YBX3/RPS3/ERP29/DNAJA1/BCAP31/RPS7/EIF5A/PLAUR/TRAP1/FIGNL1/ATAD5/BBC3/RRN3/NOC2L/HYOU1/IVNS1ABP,21
BP,GO:0001824,blastocyst development,16/1130,116/18903,0.00146719990685471,0.0232202424602874,0.0209534882297318,MFNG/CHEK1/ZPR1/RPL13/RRM2/NASP/BYSL/RPL7L1/WDR74/BCOR/THOC2/EMG1/XAB2/NLE1/RRP7A/SBDS,16
BP,GO:0033260,nuclear DNA replication,8/1130,38/18903,0.00155797172646529,0.0245762402733593,0.022177113877239,CDC45/GMNN/MCM4/DNA2/BLM/UPF1/ATAD5/RTF2,8
BP,GO:0006754,ATP biosynthetic process,15/1130,106/18903,0.0015705501885518,0.0246939601307477,0.0222833419517482,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/ALDOA/ENO1/AK4/NDUFS1/NDUFV1/ATP5MJ/NDUFA6/TMSB4X/NDUFB9,15
BP,GO:0051438,regulation of ubiquitin-protein transferase activity,10/1130,56/18903,0.00160876424856979,0.025106669760582,0.0226557629712883,UBE2C/BUB1B/BAG2/RPL5/PLK1/RPS7/RPS15/UBE2S/DCUN1D5/FEM1B,10
BP,GO:0051225,spindle assembly,17/1130,128/18903,0.00161533362695739,0.025106669760582,0.0226557629712883,CCNB2/FLNA/RPS3/MLH1/PLK1/SASS6/PIBF1/AURKB/SPAG5/SENP6/INCENP/AAAS/BCCIP/TUBGCP4/TPX2/POLDIP2/CCDC61,17
BP,GO:0070198,protein localization to chromosome, telomeric region,7/1130,30/18903,0.00161760395598529,0.025106669760582,0.0226557629712883,CCT8/ATR/ACD/PINX1/GNL3/POT1/GNL3L,7
BP,GO:1901798,positive regulation of signal transduction by p53 class mediator,7/1130,30/18903,0.00161760395598529,0.025106669760582,0.0226557629712883,EEF1E1/DDX5/PML/RPS7/RPS15/EIF5A/ATR,7
BP,GO:0035966,response to topologically incorrect protein,20/1130,163/18903,0.00176603859451265,0.0273226547939506,0.0246554241028791,HSPA4L/EIF2S1/HSP90AB1/HSPD1/HSPA5/HSPA8/ATF6/DNAJA1/HSPA9/BAG6/MANF/TMEM33/HSPE1/HSPA14/HSPH1/RNF126/SDF2L1/ABCB10/TM7SF3/AUP1,20
BP,GO:0043488,regulation of mRNA stability,21/1130,175/18903,0.00181718533111603,0.0280241328859331,0.0252884240798995,ZC3H12D/SYNCRIP/CSDE1/NPM1/PABPC1/YBX3/APEX1/MLH1/YBX1/PABPC4/FASTKD3/PCID2/LARP1/SERBP1/PNPT1/UPF1/TBRG4/CNOT6L/TNKS1BP1/DHX36/DIS3,21
BP,GO:0032386,regulation of intracellular transport,34/1130,336/18903,0.00191213539750098,0.0293945145341951,0.0265250294162222,MIEF1/IPO5/PDCD5/ZPR1/UBR5/HSP90AB1/NEFH/FLNA/MSN/PPP1CC/RANGAP1/EMD/BCAP31/NSUN2/NOLC1/MLC1/THOC2/DENND10/ZFAND1/NUS1/SPAG5/FERMT1/RIOK2/BBC3/ABCA2/UBL5/XPO4/ARV1/PREB/HPS4/AAAS/MDN1/TMEM30A/USP36,34
BP,GO:0032206,positive regulation of telomere maintenance,11/1130,67/18903,0.00194659779385483,0.0297348973130926,0.0268321841138284,PML/CCT8/ATR/ACD/AURKB/GNL3/DHX36/ACTR8/POT1/RUVBL2/RUVBL1,11
BP,GO:0051205,protein insertion into membrane,11/1130,67/18903,0.00194659779385483,0.0297348973130926,0.0268321841138284,PDCD5/TIMM8A/TOMM70/TOMM40/UBL4A/BAG6/SEC61A1/EMC1/BBC3/TIMM8B/TIMM13,11
BP,GO:0006222,UMP biosynthetic process,4/1130,10/18903,0.00199368478929676,0.0299798021119485,0.027053181367798,UMPS/CAD/DHODH/UCK2,4
BP,GO:0006560,proline metabolic process,4/1130,10/18903,0.00199368478929676,0.0299798021119485,0.027053181367798,OAT/PYCR1/ALDH18A1/PYCR3,4
BP,GO:0009396,folic acid-containing compound biosynthetic process,4/1130,10/18903,0.00199368478929676,0.0299798021119485,0.027053181367798,DHFR/GART/ATIC/MTHFD1L,4
BP,GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,4/1130,10/18903,0.00199368478929676,0.0299798021119485,0.027053181367798,NCL/MARS1/PWP1/NOL11,4
BP,GO:1905216,positive regulation of RNA binding,4/1130,10/18903,0.00199368478929676,0.0299798021119485,0.027053181367798,EIF3D/EIF3E/EIF4G1/EIF3C,4
BP,GO:0009064,glutamine family amino acid metabolic process,12/1130,78/18903,0.00219477855682998,0.0329012301050259,0.0296894202947449,PFAS/ASS1/OAT/ASNS/GOT1/CAD/PYCR1/GMPS/ALDH18A1/PPAT/PYCR3/NIT2,12
BP,GO:0010212,response to ionizing radiation,18/1130,143/18903,0.00220385055907314,0.0329349431846626,0.0297198423120242,MEN1/RAD1/TRIM13/HSPA5/CYBA/PML/EEF1D/BLM/GRB2/ATR/KARS1/FIGNL1/IKBIP/RAD51AP1/UIMC1/EYA3/TNKS1BP1/RAD54B,18
BP,GO:0051054,positive regulation of DNA metabolic process,31/1130,301/18903,0.00225607294628487,0.0336113089867811,0.030330181454603,NVL/TFRC/HSP90AB1/ERCC2/WT1/RPS3/PML/MLH1/CCT8/DNA2/UBE2B/ATR/ENDOG/MORF4L2/CYP1B1/SETMAR/ACD/RAD51AP1/AURKB/ATAD5/UIMC1/MMS19/EYA3/GNL3/DHX36/ACTR8/POT1/MORF4L1/POLG2/RUVBL2/RUVBL1,31
BP,GO:0061013,regulation of mRNA catabolic process,22/1130,190/18903,0.00226363136694958,0.0336201495638942,0.0303381590168012,ZC3H12D/SYNCRIP/CSDE1/NPM1/PABPC1/YBX3/APEX1/MLH1/YBX1/PABPC4/DHX34/FASTKD3/PCID2/LARP1/SERBP1/PNPT1/UPF1/TBRG4/CNOT6L/TNKS1BP1/DHX36/DIS3,22
BP,GO:0006766,vitamin metabolic process,15/1130,110/18903,0.00228118044171553,0.0337768650066285,0.0304795759374197,PRMT3/DHFR/SLC2A1/SHMT2/SLC19A1/ALDH1L2/RFK/MTR/PANK2/SLC25A32/SLC25A19/CD320/MTRR/UBIAD1/PSAT1,15
BP,GO:0008156,negative regulation of DNA replication,7/1130,32/18903,0.00240925256425515,0.0354556772184744,0.03199450292326,GMNN/LIG3/BLM/ATR/TTF1/CDC6/GTPBP4,7
BP,GO:0034508,centromere complex assembly,7/1130,32/18903,0.00240925256425515,0.0354556772184744,0.03199450292326,OIP5/NASP/CENPF/CENPV/CENPK/SENP6/MIS18A,7
BP,GO:0007004,telomere maintenance via telomerase,11/1130,69/18903,0.00247812045503428,0.0363583204755334,0.0328090303725224,HSP90AB1/CCT8/ATR/ACD/PINX1/AURKB/TNKS1BP1/NAT10/POT1/GNL3L/TELO2,11
BP,GO:0009084,glutamine family amino acid biosynthetic process,5/1130,17/18903,0.00255708059746693,0.0369551737843499,0.0333476190114029,ASS1/OAT/PYCR1/ALDH18A1/PYCR3,5
BP,GO:0016114,terpenoid biosynthetic process,5/1130,17/18903,0.00255708059746693,0.0369551737843499,0.0333476190114029,PRMT3/FDPS/LSS/HMGCS1/DHRS9,5
BP,GO:0043923,positive regulation by host of viral transcription,5/1130,17/18903,0.00255708059746693,0.0369551737843499,0.0333476190114029,CHD1/CCNT1/TFAP4/RRP1B/CTDP1,5
BP,GO:0044539,long-chain fatty acid import into cell,5/1130,17/18903,0.00255708059746693,0.0369551737843499,0.0333476190114029,SLC27A2/EPRS1/SLC2A1/SLC27A4/IRS2,5
BP,GO:0060382,regulation of DNA strand elongation,5/1130,17/18903,0.00255708059746693,0.0369551737843499,0.0333476190114029,ACTR8/ACTR5/POT1/RUVBL2/RUVBL1,5
BP,GO:0051607,defense response to virus,31/1130,304/18903,0.00262735800271802,0.0378574838182682,0.0341618457666839,POLR3A/POLR3G/TLR2/TRIM13/ANKRD17/TOMM70/TTC4/POLR3D/AZU1/TNFAIP3/PML/PHB1/AKAP1/PHB2/LYST/POLR3C/VAMP8/IFIH1/UNC93B1/POLR3F/DHX36/DDX21/TLR9/ABCF3/ATAD3A/POLR3E/POLR3B/DDX56/NDUFAF4/ZNFX1/POLR3K,31
BP,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,14/1130,101/18903,0.00269877213749257,0.0387707532966567,0.0349859621082214,TRIAP1/URI1/CD74/ENO1/YBX3/DNAJA1/PLAUR/TRAP1/FIGNL1/ATAD5/RRN3/NOC2L/HYOU1/IVNS1ABP,14
BP,GO:0140546,defense response to symbiont,31/1130,305/18903,0.00276221279244096,0.039564395101224,0.0357021287993774,POLR3A/POLR3G/TLR2/TRIM13/ANKRD17/TOMM70/TTC4/POLR3D/AZU1/TNFAIP3/PML/PHB1/AKAP1/PHB2/LYST/POLR3C/VAMP8/IFIH1/UNC93B1/POLR3F/DHX36/DDX21/TLR9/ABCF3/ATAD3A/POLR3E/POLR3B/DDX56/NDUFAF4/ZNFX1/POLR3K,31
BP,GO:1900180,regulation of protein localization to nucleus,17/1130,135/18903,0.00286928808018533,0.0409671950551347,0.0369679877745025,IPO5/NVL/ZPR1/UBR5/POLR1A/TFRC/NPM1/HSP90AB1/FLNA/CCT8/PLK1/BYSL/NOLC1/LILRB4/PINX1/NMD3/FERMT1,17
BP,GO:0006084,acetyl-CoA metabolic process,7/1130,33/18903,0.00290258560365777,0.0409671950551347,0.0369679877745025,MVD/HMGCS1/MVK/ACACA/PDK1/PMVK/NUDT8,7
BP,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,7/1130,33/18903,0.00290258560365777,0.0409671950551347,0.0369679877745025,MEN1/IPO5/IPO7/TNFAIP3/PLK1/TFAP4/CDK5RAP1,7
BP,GO:0051204,protein insertion into mitochondrial membrane,7/1130,33/18903,0.00290258560365777,0.0409671950551347,0.0369679877745025,PDCD5/TIMM8A/TOMM70/TOMM40/BBC3/TIMM8B/TIMM13,7
BP,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,7/1130,33/18903,0.00290258560365777,0.0409671950551347,0.0369679877745025,MEN1/IPO5/IPO7/TNFAIP3/PLK1/TFAP4/CDK5RAP1,7
BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,22/1130,194/18903,0.00293473494598664,0.0411741094909227,0.0371547032750947,CHEK1/BUB1/TRIAP1/BUB1B/CCNB1/PML/CASP2/CENPF/PLK1/BLM/TRIP13/PCID2/PSMG2/PINX1/SPDL1/AURKB/UIMC1/CDC6/CLSPN/INCENP/GTSE1/DTL,22
BP,GO:0006310,DNA recombination,33/1130,332/18903,0.00293570293572615,0.0411741094909227,0.0371547032750947,CHEK1/CDC45/RECQL4/TFRC/HSPD1/TOP2A/ERCC2/APEX1/MCM4/MLH1/LIG3/KPNA2/BLM/UBE2B/ENDOG/MORF4L2/TRIP13/FIGNL1/RPAIN/SUPV3L1/NSMCE1/RAD51AP1/THOC1/TONSL/ATAD5/MMS19/ACTR8/ACTR5/MORF4L1/EXO1/RUVBL2/RUVBL1/RAD54B,33
BP,GO:0031123,RNA 3'-end processing,15/1130,113/18903,0.00297382096012565,0.0411741094909227,0.0371547032750947,PTCD1/PCF11/SSB/PABPC1/FBL/SLBP/TRMT10C/SUPV3L1/PNPT1/CLP1/ELAC2/DHX36/SSU72/INTS9/POLR3K,15
BP,GO:0006541,glutamine metabolic process,6/1130,25/18903,0.00298417923141409,0.0411741094909227,0.0371547032750947,PFAS/ASNS/CAD/GMPS/PPAT/NIT2,6
BP,GO:0072530,purine-containing compound transmembrane transport,6/1130,25/18903,0.00298417923141409,0.0411741094909227,0.0371547032750947,ABCC4/SLC19A1/SLC29A2/SLC43A3/LRRC8C/SLC29A1,6
BP,GO:0009174,pyrimidine ribonucleoside monophosphate biosynthetic process,4/1130,11/18903,0.00298548546132649,0.0411741094909227,0.0371547032750947,UMPS/CAD/DHODH/UCK2,4
BP,GO:0070934,CRD-mediated mRNA stabilization,4/1130,11/18903,0.00298548546132649,0.0411741094909227,0.0371547032750947,SYNCRIP/CSDE1/PABPC1/YBX1,4
BP,GO:1900247,regulation of cytoplasmic translational elongation,4/1130,11/18903,0.00298548546132649,0.0411741094909227,0.0371547032750947,AARS1/DPH2/DPH1/DPH5,4
BP,GO:0010833,telomere maintenance via telomere lengthening,12/1130,81/18903,0.00303364557234551,0.0417191087684096,0.0376464998601461,HSP90AB1/CCT8/ATR/ACD/PINX1/AURKB/TNKS1BP1/NAT10/DHX36/POT1/GNL3L/TELO2,12
BP,GO:0001522,pseudouridine synthesis,5/1130,18/18903,0.00336816673803213,0.0461879001263667,0.0416790489293569,RPUSD3/RPUSD2/RPUSD4/PUS7/PUS1,5
BP,GO:0045911,positive regulation of DNA recombination,11/1130,72/18903,0.00348958489041884,0.0477173548613364,0.0430591986776597,TFRC/ERCC2/MLH1/UBE2B/MORF4L2/RAD51AP1/ATAD5/MMS19/MORF4L1/RUVBL2/RUVBL1,11
BP,GO:0045787,positive regulation of cell cycle,35/1130,362/18903,0.00350948151954737,0.0478538624148451,0.0431823803981178,UBE2C/CHEK1/CCNT1/ANKRD17/ZPR1/KLHL18/USP19/INSR/NPM1/ASNS/CCNB1/APEX1/CALR/RRM2/CKS2/RANBP1/RPS15A/UBE2B/EIF4G1/CDC16/PCID2/SASS6/CENPV/RAD51AP1/THOC1/AURKB/ATAD5/SPAG5/PHB2/CDC6/INCENP/DTL/NSFL1C/USP22/POLDIP2,35
CC,GO:0030684,preribosome,63/1152,76/19869,1.77369952717561e-65,1.03938792292491e-62,7.71092531287924e-63,PES1/MPHOSPH10/NOP56/WDR46/RRP9/UTP20/RSL1D1/FBL/SNU13/RRP1/RPS7/NOP14/TBL3/BYSL/BOP1/RRP1B/PDCD11/BMS1/RRS1/PWP2/TSR1/UTP25/WDR74/NOP9/FTSJ3/SRFBP1/NGDN/WDR36/EMG1/ZNF622/UTP4/IMP4/LTV1/EBNA1BP2/RIOK1/UTP23/NOL10/NOC4L/UTP14A/RIOK2/MAK16/WDR12/HEATR1/NOL6/RPF1/PPAN/UTP3/SLX9/MDN1/DCAF13/IMP3/UTP6/MRTO4/NOB1/WDR3/NIP7/NOP58/FCF1/UTP11/RRP7A/NOC2L/LAS1L/UTP18,63
