ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:1901880,negative regulation of protein depolymerization,20/1107,72/18903,3.20428749519726e-09,3.77393860545456e-07,2.95469036399242e-07,GSN/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/TWF1/EPS8/SPTAN1/TAOK1/CLASP1/ARHGEF2/TRIOBP/TMOD3/HDAC6/ADD3/SWAP70/LIMA1,20
BP,GO:0043244,regulation of protein-containing complex disassembly,27/1107,126/18903,3.36696298336332e-09,3.87932691561426e-07,3.03720093373414e-07,TOM1/WDR1/GBA1/GSN/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/TWF1/ASPH/EPS8/SPTAN1/MAP1S/TAOK1/CLASP1/ARHGEF2/TRIOBP/TMOD3/HDAC6/SPAST/ADD3/SWAP70/LIMA1/SH3BP1,27
BP,GO:0030100,regulation of endocytosis,36/1107,209/18903,4.95224782261463e-09,5.51530831113286e-07,4.31804277308554e-07,SDCBP/FLOT1/APOE/APOC2/ANXA2/CD63/PPP3CB/PLCG2/LGALS3/PTPN1/CBL/ARRB2/SYK/NUMB/DNM2/RAB5C/AP2S1/RAB5B/ARF6/FMR1/PPP3CA/ROCK1/PICALM/RAB31/AAK1/ANO6/LDLRAP1/SCYL2/ZFYVE16/ANKRD13A/TBC1D5/AP2M1/TSG101/STAP1/SNX12/PACSIN2,36
BP,GO:1905475,regulation of protein localization to membrane,32/1107,172/18903,5.09166224526652e-09,5.51530831113286e-07,4.31804277308554e-07,MYO1C/ADAM10/STX7/PDPK1/TGFB1/ITGB1/GSN/ITGAM/LGALS3/ATP2B4/GDI1/AKT1/KIF5B/PTPN9/NUMB/ARF6/RAP1A/RHOG/ATP2C1/CLTC/SPTBN1/PICALM/PLS1/MESD/PPP2R5A/GRIPAP1/LDLRAP1/NKD2/TMBIM1/AP2M1/VTI1B/HECTD1,32
BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,31/1107,163/18903,5.09905862727377e-09,5.51530831113286e-07,4.31804277308554e-07,NDC80/CHMP2A/VPS4B/KIF4A/CHEK2/ITGB1/STMN1/HTT/PAFAH1B1/MECP2/DYNLT1/CLTC/DCTN2/DCTN1/DYNC1H1/SMC1A/NUMA1/MAP1S/CLASP1/CEP97/STAG2/STAG1/RMDN1/NUF2/CHMP4B/SPC25/SPAST/SUN2/TASOR/SMC3/CHMP3,31
BP,GO:0006887,exocytosis,51/1107,369/18903,9.76215601159211e-09,1.03478853722876e-06,8.10156189425181e-07,MYO1G/EXOC5/SDCBP/GIPC1/HGS/PDPK1/CHMP2A/AP1G1/PIP5K1C/EXOC3/VPS4B/SNAP29/ANXA1/GNAI2/PRKCB/ANXA2/LYN/ITGAM/RALB/PPP3CB/CBL/CORO1A/MYH9/SYK/NSF/RAB13/STX17/RAP1A/BTK/FMR1/RAB31/RAB3GAP1/STXBP2/RAB11B/RAB11FIP1/UNC13D/CLASP1/EXOC6/PDCD6IP/NKD2/EXOC4/FBXL20/EXOC2/PRAM1/TSG101/SDF4/VPS11/VTI1B/EXOC7/WASHC3/ARFGEF1,51
BP,GO:0007052,mitotic spindle organization,27/1107,133/18903,1.15723068173792e-08,1.20261227710019e-06,9.41548678516176e-07,NDC80/CHMP2A/VPS4B/KIF4A/CHEK2/STMN1/MECP2/CLTC/DCTN2/DCTN1/DYNC1H1/SMC1A/NUMA1/MAP1S/CLASP1/CEP97/STAG2/STAG1/RMDN1/NUF2/CHMP4B/SPC25/SPAST/SUN2/TASOR/SMC3/CHMP3,27
BP,GO:0000281,mitotic cytokinesis,21/1107,85/18903,1.30228165192778e-08,1.32732552984947e-06,1.03918912386626e-06,EXOC5/CHMP2A/EXOC3/ROCK2/VPS4B/KIF4A/STAMBP/STMN1/RASA1/CFL1/USP8/SPTBN1/ROCK1/EXOC6/PDCD6IP/EXOC4/EXOC2/CHMP4B/SPAST/EXOC7/CHMP3,21
BP,GO:0045936,negative regulation of phosphate metabolic process,57/1107,440/18903,1.43205245257027e-08,1.43205245257027e-06,1.1211818804433e-06,PDPK1/SPAG9/ROCK2/TIPRL/HEXIM1/TGFB1/APOE/GBA1/GNAI2/RB1/LYN/PTPRC/GSTP1/PARP1/PRKAR1A/PRKAR2A/NCK1/LGALS3/PTPN1/NF1/CBL/PRKAR2B/AKT1/YWHAB/ARRB2/CDKN1A/STAT3/CDKN2C/IQGAP1/PIP4K2A/CEBPA/GNAQ/RASSF2/CDKN2D/YWHAE/SIRPA/PRKCD/PTPRJ/ROCK1/FKBP8/MVP/PLEC/PPP2R5A/STK38/PKN1/PARP14/PDCD4/CD109/AIDA/MASTL/CDK5RAP3/TSG101/NIBAN1/DUSP22/SAMSN1/SWAP70/STAP1,57
BP,GO:0044089,positive regulation of cellular component biogenesis,62/1107,498/18903,1.52566688541675e-08,1.49722872880139e-06,1.17220966215195e-06,SDCBP/HGS/ARPC2/CHMP2A/SORBS3/ROCK2/VPS4B/FLOT1/TGFB1/PFN1/ERCC1/RALB/NCK1/PLCG2/LGALS3/CLIP1/ID1/HTT/SYK/MAPK9/LIMS1/PIP4K2A/PXN/DNM2/MECP2/ACTR3/ARF6/FMR1/CD47/PTPRJ/EPS8/ATM/ROCK1/DPYSL3/DCTN1/DYNC1H1/PTK2B/NUMA1/RAB3GAP1/SEPTIN7/CCDC88A/PAN2/DOCK11/CEP135/RICTOR/CYFIP1/CLASP1/CAND1/NEK7/PDCD6IP/ARAP1/TSG101/MIEN1/RAB3GAP2/ADNP/IL1RAP/ABI2/SWAP70/TASOR/SH3GLB1/WDR45/WASF2,62
BP,GO:0010563,negative regulation of phosphorus metabolic process,57/1107,441/18903,1.55372792611465e-08,1.49722872880139e-06,1.17220966215195e-06,PDPK1/SPAG9/ROCK2/TIPRL/HEXIM1/TGFB1/APOE/GBA1/GNAI2/RB1/LYN/PTPRC/GSTP1/PARP1/PRKAR1A/PRKAR2A/NCK1/LGALS3/PTPN1/NF1/CBL/PRKAR2B/AKT1/YWHAB/ARRB2/CDKN1A/STAT3/CDKN2C/IQGAP1/PIP4K2A/CEBPA/GNAQ/RASSF2/CDKN2D/YWHAE/SIRPA/PRKCD/PTPRJ/ROCK1/FKBP8/MVP/PLEC/PPP2R5A/STK38/PKN1/PARP14/PDCD4/CD109/AIDA/MASTL/CDK5RAP3/TSG101/NIBAN1/DUSP22/SAMSN1/SWAP70/STAP1,57
BP,GO:0098813,nuclear chromosome segregation,46/1107,321/18903,1.68972368735893e-08,1.59920277553613e-06,1.25204713826483e-06,ARID1A/NDC80/CHMP2A/VPS4B/KIF4A/SMC2/ACTL6A/RB1/CHTF8/SMARCA2/ACTR3/TOP2B/CENPC/ATM/DCTN2/DYNC1H1/SMC1A/NUMA1/NCAPH/NCAPD2/MAP1S/ARID2/NIPBL/POGZ/PBRM1/STAG2/SPC24/SMC1B/SMARCC2/STAG1/SMARCD2/RMDN1/SMARCD1/CHAMP1/MUS81/DSCC1/NUF2/CHMP4B/SPC25/EML4/BRD7/PDS5B/SMC4/SMC3/CHMP3/DYNC1LI1,46
BP,GO:0016032,viral process,55/1107,421/18903,1.91763132263384e-08,1.78306070350164e-06,1.39599310689244e-06,PLSCR1/CHMP2A/SNX3/VPS4B/HEXIM1/STAU1/CD4/APOE/ITGB1/GSN/CTSL/CTSB/ITGA5/LGALS1/IGF2R/NCAM1/ITGB5/EIF2AK2/CFL1/MGAT1/DEK/STAT1/NEDD4/RAD23A/DYNLT1/TOP2B/RNASEL/FMR1/EP300/MGAT2/SCARB2/TRIM25/TNIP1/PKN2/IFI16/LARP7/PARP10/MAVS/PARP9/PDCD6IP/NECTIN2/ITCH/FAM111A/RSF1/TSG101/PAIP1/NUCKS1/CHMP4B/VPS37B/VAPA/APOBEC3B/TASOR/MAN1B1/CHMP3/F11R,55
BP,GO:0032535,regulation of cellular component size,50/1107,367/18903,2.18921054415583e-08,1.98714733669734e-06,1.55577652458012e-06,SHTN1/ARPC1B/ARPC2/ARPC5/WDR1/APOE/GSN/PFN1/HCLS1/NCK1/RASA1/CORO1A/GDI1/RDX/ADD1/CAPG/PAFAH1B1/CAPZA2/CAPZB/DNM2/CAPZA1/ARF6/SPTBN1/PRKCD/WASHC5/TWF1/EPS8/PICALM/SPTAN1/PTK2B/PLS1/DPYSL2/ANO6/HP1BP3/RICTOR/CYFIP1/IQGAP3/ARHGAP18/AP2M1/CYRIA/TRIOBP/ADNP/TMOD3/ADD3/SWAP70/LIMA1/CHMP3/SH3BP1/TRPV2/ARFGEF1,50
BP,GO:0006470,protein dephosphorylation,40/1107,261/18903,2.21210741254987e-08,1.98714733669734e-06,1.55577652458012e-06,PPP1R12A/RNGTT/ROCK2/PPP6R2/TIPRL/PPM1B/TGFB1/GBA1/GNAI2/PTPRC/PPP3CB/NCK1/LGALS3/PTPN1/PTPRA/CDC25C/YWHAB/PPM1A/PPP1R2/HTT/PTPN9/YWHAE/PTPN12/PRKCD/PPP3CA/PTPRJ/ROCK1/PPP2R5D/PPP2R5A/PPP2R5E/NCEH1/CNEP1R1/PDPR/PPP4R1/UBLCP1/MASTL/DUSP22/PDP1/SWAP70/MTMR6,40
BP,GO:0006891,intra-Golgi vesicle-mediated transport,13/1107,34/18903,2.59906759952627e-08,2.26339696041808e-06,1.77205775927867e-06,COPE/RAB6A/COPB2/NSF/TRAPPC10/COPB1/COPA/COG1/COG4/RAB6B/COPG2/VTI1B/COPG1,13
BP,GO:0007032,endosome organization,22/1107,96/18903,2.60504178463213e-08,2.26339696041808e-06,1.77205775927867e-06,HGS/CHMP2A/SNX3/TOM1/DNAJC13/VPS4B/STAM2/ATP6V1A/USP8/RAB5B/DNM1/WASHC5/SCARB2/EEA1/ATP6V1F/VPS36/PDCD6IP/TSG101/VPS11/CHMP4B/VPS37B/CHMP3,22
BP,GO:0032272,negative regulation of protein polymerization,20/1107,81/18903,2.91074473260831e-08,2.48821727142323e-06,1.94807397893751e-06,EML2/GSN/PFN1/STMN1/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/PRKCD/TWF1/EPS8/DYRK1A/SPTAN1/TRIOBP/TMOD3/ADD3/ARFGEF1,20
BP,GO:0007059,chromosome segregation,51/1107,382/18903,3.10170640324186e-08,2.60937205352093e-06,2.0429284279999e-06,ARID1A/NDC80/PLSCR1/CHMP2A/VPS4B/KIF4A/SMC2/ACTL6A/NR3C1/RB1/CHTF8/TOP1/MKI67/SMARCA2/ACTR3/TOP2B/CENPC/ATM/DCTN2/DYNC1H1/SMC1A/NUMA1/NCAPH/NCAPD2/MAP1S/ARID2/NIPBL/POGZ/PBRM1/STAG2/SPC24/SMC1B/SMARCC2/STAG1/SMARCD2/USP9X/RMDN1/SMARCD1/CHAMP1/MUS81/DSCC1/NUF2/CHMP4B/SPC25/EML4/BRD7/PDS5B/SMC4/SMC3/CHMP3/DYNC1LI1,51
BP,GO:0007163,establishment or maintenance of cell polarity,37/1107,234/18903,3.22610113806228e-08,2.67161500495783e-06,2.09165965234235e-06,SHTN1/NDC80/ARPC5/WDR1/ROCK2/LMNA/ITGB1/GSN/CTNNA1/MYH9/HTT/PAFAH1B1/CRK/CORO7/ACTR3/ARF6/DYNLT1/RHOG/CAP1/ILK/ROCK1/TCIRG1/DCTN1/FLOT2/PTK2B/NUMA1/RICTOR/CLASP1/DOCK8/PDCD6IP/GBF1/DOCK2/ERBIN/PARVG/SH3BP1/CLIC4/ARFGEF1,37
BP,GO:0043242,negative regulation of protein-containing complex disassembly,20/1107,82/18903,3.63998233305314e-08,2.96798559464333e-06,2.32369398492234e-06,GSN/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/TWF1/EPS8/SPTAN1/TAOK1/CLASP1/ARHGEF2/TRIOBP/TMOD3/HDAC6/ADD3/SWAP70/LIMA1,20
BP,GO:0051693,actin filament capping,14/1107,41/18903,4.08140010583632e-08,3.25135586291055e-06,2.54555011153791e-06,GSN/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/TWF1/EPS8/SPTAN1/TRIOBP/TMOD3/ADD3,14
BP,GO:0000910,cytokinesis,32/1107,187/18903,4.11020458141522e-08,3.25135586291055e-06,2.54555011153791e-06,EXOC5/GIPC1/CHMP2A/EXOC3/ROCK2/VPS4B/DCTN3/KIF4A/STAMBP/STMN1/RASA1/CFL1/MYH9/USP8/ANXA11/ACTR3/SPTBN1/WASHC5/ROCK1/PLEC/SEPTIN7/PKN2/EXOC6/PDCD6IP/SEPTIN8/EXOC4/EXOC2/CHMP4B/SPAST/EXOC7/SH3GLB1/CHMP3,32
BP,GO:0043087,regulation of GTPase activity,50/1107,376/18903,4.8115209744086e-08,3.70213972366503e-06,2.89847761483368e-06,RGL2/SRGAP2/ADAP1/ITGB1/STMN1/RASA1/NF1/MMUT/ARRB2/RDX/ARHGAP25/PAFAH1B1/CRK/IQGAP1/LIMS1/RAP1A/RHOG/TBC1D8B/ABR/PICALM/IQGAP2/PTK2B/RASA3/RAB3GAP1/RASA2/MAPRE2/RALGAPA2/RIC1/DOCK11/FGD3/RICTOR/TRAPPC6B/IQGAP3/RASAL3/ARHGAP12/DOCK8/PREX1/TBC1D5/ARHGAP45/DOCK10/SIPA1/ARAP1/AGAP2/RAB3GAP2/WNK1/GMIP/RASAL2/SH3BP1/F11R/ARFGEF1,50
BP,GO:0016241,regulation of macroautophagy,29/1107,160/18903,4.81976681005448e-08,3.70213972366503e-06,2.89847761483368e-06,TOM1/BAG3/GBA1/CAPNS1/CAPN1/GNAI3/RALB/ATP6V1B2/ATP6V1C1/MAPK3/AKT1/ATP6V1E1/ATP6V1A/HTT/NEDD4/PIP4K2A/ATP6V0D1/RAB3GAP1/VPS13C/STING1/SCFD1/EXOC4/RAB3GAP2/CHMP4B/HDAC6/TBK1/EXOC7/SH3GLB1/WDR45,29
BP,GO:0016311,dephosphorylation,48/1107,357/18903,6.32802517774155e-08,4.77370810817245e-06,3.73742946621962e-06,PPP1R12A/INPPL1/RNGTT/ROCK2/PPP6R2/TIPRL/PPM1B/TGFB1/GBA1/GNAI2/PTPRC/ACP2/PPP3CB/NCK1/LGALS3/PTPN1/PTPRA/IMPA1/CDC25C/YWHAB/PPM1A/PPP1R2/HTT/PTPN9/IQGAP1/YWHAE/PTPN12/PRKCD/PPP3CA/PTPRJ/ROCK1/PPP2R5D/PPP2R5A/PPP2R5E/NCEH1/PIP4P2/CNEP1R1/PDPR/PPP4R1/UBLCP1/INPP5D/MASTL/CDK5RAP3/DUSP22/PDP1/SWAP70/MTMR6/RIPK3,48
BP,GO:0007034,vacuolar transport,29/1107,162/18903,6.39496746566498e-08,4.77370810817245e-06,3.73742946621962e-06,HGS/CHMP2A/AP1G1/VPS4B/STAM2/PSAP/IGF2R/GRN/NEDD4/ATP6V0D1/SCARB2/VPS53/HGSNAT/SCYL2/VPS13C/ZFYVE16/VPS36/MON1A/UEVLD/VPS52/DTX3L/VPS39/TSG101/UBXN6/VPS11/CHMP4B/VPS37B/VTI1B/CHMP3,29
BP,GO:0051016,barbed-end actin filament capping,11/1107,26/18903,9.04268418274618e-08,6.65642030118816e-06,5.21144167374056e-06,GSN/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/TWF1/EPS8/TRIOBP/ADD3,11
BP,GO:0006892,post-Golgi vesicle-mediated transport,22/1107,104/18903,1.20126506154538e-07,8.72151346053493e-06,6.82824350773161e-06,EXOC5/AP1G1/AP2A1/NSF/DNM2/CORO7/ATP2C1/SPTBN1/RAB31/CCDC93/VPS13C/VPS35L/MON2/GOLGA7/VPS52/EXOC6/SCFD1/GBF1/EXOC4/EXOC2/VTI1B/MYO5A,22
BP,GO:0007229,integrin-mediated signaling pathway,23/1107,113/18903,1.31756908288933e-07,9.43664343150468e-06,7.38813275213335e-06,ADAM10/FYB1/TIMP1/ITGB1/ITGA5/CD63/ITGAM/ITGB5/PTPRA/CTNNA1/MYH9/SYK/LIMS1/CD47/ILK/ADAM9/ITGA7/PTK2B/FERMT3/PRAM1/ERBIN/CCM2/TLN1,23
BP,GO:0030837,negative regulation of actin filament polymerization,17/1107,66/18903,1.62633965869712e-07,1.1492800254793e-05,8.99793815380216e-06,GSN/PFN1/RDX/ADD1/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/PRKCD/TWF1/EPS8/SPTAN1/TRIOBP/TMOD3/ADD3/ARFGEF1,17
BP,GO:0006998,nuclear envelope organization,16/1107,60/18903,2.22867886688113e-07,1.55184312473615e-05,1.2149683411539e-05,CHMP2A/VPS4B/LMNA/PRKCB/LMNB1/PAFAH1B1/LMNB2/DCTN1/TOR1AIP1/REEP3/LEMD2/CHMP4B/SPAST/SUN2/LEMD3/CHMP3,16
BP,GO:1903649,regulation of cytoplasmic transport,11/1107,28/18903,2.25456453971101e-07,1.55184312473615e-05,1.2149683411539e-05,RAB29/SNX3/DNAJC13/MAPK3/RDX/MAP2K2/MAP2K1/USP7/VPS11/SNX12/CHMP3,11
BP,GO:0050792,regulation of viral process,28/1107,162/18903,2.30076673081115e-07,1.56334149657681e-05,1.22397064141128e-05,PLSCR1/SNX3/HEXIM1/STAU1/CD4/GSN/LGALS1/EIF2AK2/STAT1/RAD23A/DYNLT1/TOP2B/RNASEL/FMR1/TRIM25/TNIP1/PKN2/IFI16/LARP7/PARP10/MAVS/NECTIN2/FAM111A/RSF1/TSG101/VPS37B/APOBEC3B/TASOR,28
BP,GO:2000641,regulation of early endosome to late endosome transport,9/1107,18/18903,2.35782779515738e-07,1.58183383725748e-05,1.23844865669692e-05,SNX3/DNAJC13/MAPK3/RDX/MAP2K2/MAP2K1/VPS11/SNX12/CHMP3,9
BP,GO:0019058,viral life cycle,43/1107,319/18903,2.84589950558507e-07,1.88540842245011e-05,1.47612313829162e-05,PLSCR1/CHMP2A/SNX3/VPS4B/STAU1/CD4/APOE/ITGB1/GSN/CTSL/CTSB/ITGA5/LGALS1/NCAM1/ITGB5/EIF2AK2/DEK/NEDD4/RAD23A/DYNLT1/TOP2B/RNASEL/FMR1/SCARB2/TRIM25/TNIP1/PKN2/IFI16/PARP10/MAVS/PDCD6IP/NECTIN2/ITCH/FAM111A/TSG101/NUCKS1/CHMP4B/VPS37B/VAPA/APOBEC3B/TASOR/CHMP3/F11R,43
BP,GO:0000280,nuclear division,57/1107,481/18903,3.1287514057473e-07,2.04720770993342e-05,1.60279896575125e-05,ARID1A/NDC80/DAPK3/CHMP2A/VPS4B/KIF4A/SMC2/CHEK2/ACTL6A/RB1/CHTF8/CDC25C/MKI67/SMARCA2/ACTR3/TOP2B/CENPC/WASHC5/EPS8/ATM/DCTN2/SMC1A/NUMA1/NCAPH/NCAPD2/ARID2/NIPBL/REEP3/POGZ/CLASP1/PBRM1/CEP97/STAG2/SPC24/SMARCC2/STAG1/PHIP/RAD50/SMARCD2/RMDN1/SMARCD1/MASTL/CHAMP1/MUS81/DSCC1/NUF2/CHMP4B/SPC25/EML4/BRD7/PDS5B/SMC4/SPAST/TASOR/SMC3/CHMP3/DYNC1LI1,57
BP,GO:0022406,membrane docking,20/1107,93/18903,3.36918875305381e-07,2.1535906011659e-05,1.68608821247189e-05,EXOC5/STX7/AHCYL1/SNX3/EXOC3/USO1/SNAP29/RALB/RAB13/STX17/STX5/ROCK1/STXBP2/EXOC6/EXOC4/EXOC2/ESYT1/VPS11/VTI1B/EXOC7,20
BP,GO:0031333,negative regulation of protein-containing complex assembly,26/1107,146/18903,3.37260414899566e-07,2.1535906011659e-05,1.68608821247189e-05,EML2/GBA1/GSN/PFN1/STMN1/RDX/ADD1/PPM1A/CAPG/CAPZA2/CAPZB/CAPZA1/SPTBN1/PRKCD/EP300/TWF1/EPS8/DYRK1A/SPTAN1/AIDA/TRIOBP/TMOD3/HDAC6/ADD3/CARD8/ARFGEF1,26
BP,GO:0007051,spindle organization,31/1107,195/18903,3.66644628964875e-07,2.3133530160879e-05,1.81116933255581e-05,NDC80/CHMP2A/VPS4B/KIF4A/CHEK2/STMN1/MYH9/MECP2/CLTC/WASHC5/DCTN2/DCTN1/DYNC1H1/SMC1A/NUMA1/MAPRE2/MAP1S/CLASP1/CEP97/STAG2/NEK7/STAG1/RMDN1/NUF2/CHMP4B/SPC25/SPAST/SUN2/TASOR/SMC3/CHMP3,31
BP,GO:0035304,regulation of protein dephosphorylation,20/1107,94/18903,4.04702518704887e-07,2.52263333330792e-05,1.97501898707047e-05,PPP1R12A/ROCK2/PPP6R2/TIPRL/TGFB1/GBA1/GNAI2/PTPRC/LGALS3/YWHAB/PPP1R2/HTT/YWHAE/PRKCD/ROCK1/PPP2R5D/PPP2R5A/CNEP1R1/MASTL/SWAP70,20
BP,GO:0044772,mitotic cell cycle phase transition,56/1107,473/18903,4.09332955970719e-07,2.52263333330792e-05,1.97501898707047e-05,ARID1A/NDC80/BACH1/CHMP2A/BRD4/VPS4B/CHEK2/ACTL6A/ANXA1/ITGB1/RB1/CCND3/CDC25C/AKT1/RDX/CDKN1A/CDKN2C/DNM2/SMARCA2/MECP2/AIF1/CDKN2D/CRADD/PSME1/KHDRBS1/PPP3CA/EPS8/ATM/NAE1/CUL4B/KANK2/ARID2/TAOK1/CLASP1/SLFN11/PBRM1/IQGAP3/CRLF3/SPC24/SMARCC2/RAD50/SMARCD2/CUL5/SMARCD1/MASTL/CDK5RAP3/USP47/NUF2/TAOK3/CHMP4B/SPC25/BRD7/BABAM1/TMOD3/SPAST/DYNC1LI1,56
BP,GO:0032386,regulation of intracellular transport,44/1107,336/18903,4.70623113979147e-07,2.86701437251664e-05,2.24464163981343e-05,MYO1C/RAB29/PPP1R12A/SNX3/DNAJC13/BAG3/TGFB1/ANXA2/TXN/ITGAM/HCLS1/PTPN1/NF1/SCP2/SP100/MAPK3/GDI1/RDX/PPM1A/MAP2K2/NEDD4/NPEPPS/YWHAE/REEP5/MAP2K1/PRKCD/KHDRBS1/DYNC1H1/NUMA1/RAB11B/GRIPAP1/LDLRAP1/MAVS/SCFD1/USP7/ERLEC1/VPS11/NRDE2/EHD2/SAE1/SNX12/SH3GLB1/UBE2J1/CHMP3,44
BP,GO:0042176,regulation of protein catabolic process,46/1107,361/18903,5.71823500477854e-07,3.44393699151435e-05,2.69632564459773e-05,SDCBP/GIPC1/HGS/SNX3/UFL1/ATG7/CHEK2/TIMP1/CST3/APOE/GBA1/GPX1/ANXA2/ALAD/NQO1/AKT1/RDX/USP8/USP5/MAPK9/NSF/NEDD4/GCLC/CEBPA/RAD23A/SUMO2/PSME1/FMR1/STX5/ADAM9/ROCK1/SNX1/CUL4B/RIC1/BANP/USP9X/USP7/NKD2/FBXL20/ITCH/CDK5RAP3/AGAP2/VPS11/HECTD1/SNX12/NUB1,46
BP,GO:0098876,vesicle-mediated transport to the plasma membrane,26/1107,150/18903,5.81410551767648e-07,3.46233249929049e-05,2.71072784750806e-05,EXOC5/HGS/VPS26C/SNX3/NSF/DNM2/RAB13/ARF6/ATP2C1/SPTBN1/RAB31/ACAP2/RAB11B/GRIPAP1/CCDC93/VPS53/VPS35L/GOLGA7/VPS52/MICALL1/EXOC6/EXOC4/VPS39/EXOC2/EHD2/SNX12,26
BP,GO:0046578,regulation of Ras protein signal transduction,30/1107,193/18903,9.18789759233017e-07,5.41065080437221e-05,4.2361043636217e-05,RGL2/FLOT1/STAMBP/APOE/ITGB1/STMN1/RASA1/NF1/CBL/RDX/CRK/DNM2/ARF6/EPS8/MYO9B/GIT2/RASA3/RASA2/MAPRE2/DENND4C/KANK2/RASAL3/MADD/GBF1/ARHGEF2/ERBIN/CYTH4/SH3BP1/F11R/ARFGEF1,30
BP,GO:0061572,actin filament bundle organization,27/1107,164/18903,1.01718024352069e-06,5.92423658314249e-05,4.63820071712963e-05,SHTN1/SORBS3/ROCK2/PFN1/ACTN1/STMN1/ITGB5/RDX/ADD1/ID1/PXN/AIF1/CD47/EPS8/ROCK1/DPYSL3/PTK2B/PLS1/CCDC88A/CLASP1/RFLNB/ARAP1/CORO1B/SWAP70/LIMA1/F11R/WASF2,27
BP,GO:0042326,negative regulation of phosphorylation,47/1107,381/18903,1.09980960567171e-06,6.33585968484791e-05,4.96046849606166e-05,PDPK1/SPAG9/HEXIM1/TGFB1/APOE/GBA1/RB1/LYN/PTPRC/GSTP1/PRKAR1A/PRKAR2A/NCK1/PTPN1/NF1/CBL/PRKAR2B/AKT1/ARRB2/CDKN1A/STAT3/CDKN2C/PIP4K2A/CEBPA/GNAQ/RASSF2/CDKN2D/SIRPA/PRKCD/PTPRJ/ROCK1/FKBP8/MVP/PLEC/PPP2R5A/STK38/PKN1/PARP14/PDCD4/CD109/AIDA/CDK5RAP3/TSG101/NIBAN1/DUSP22/SAMSN1/STAP1,47
BP,GO:0097581,lamellipodium organization,19/1107,92/18903,1.26938610919124e-06,7.23413589108986e-05,5.66374651095853e-05,ARPC2/ARPC5/SRGAP2/ITGB1/NCK1/VCL/CAPZB/DNM2/ACTR3/TWF1/MYO9B/SNX1/ARHGEF6/CCDC88A/CYFIP1/ABI1/CORO1B/ABI2/WASF2,19
BP,GO:1901136,carbohydrate derivative catabolic process,28/1107,176/18903,1.31023814454244e-06,7.38751294263292e-05,5.78382840513584e-05,CST3/TGFB1/GBA1/FUCA1/HEXA/HEXB/CTSL/GNS/GLB1/MGAT1/DUT/CHI3L1/NUDT1/NT5C2/CTBS/PRKCD/BTK/DPYD/HGSNAT/STT3B/FUCA2/ABHD10/SUCLA2/APOBEC3B/NAGK/MAN1B1/DERA/SAMHD1,28
BP,GO:0140056,organelle localization by membrane tethering,18/1107,84/18903,1.3653381300771e-06,7.61714956779854e-05,5.96361541137276e-05,EXOC5/STX7/AHCYL1/EXOC3/USO1/SNAP29/RALB/RAB13/STX17/STX5/STXBP2/EXOC6/EXOC4/EXOC2/ESYT1/VPS11/VTI1B/EXOC7,18
BP,GO:0006906,vesicle fusion,22/1107,119/18903,1.38543994710776e-06,7.6487830413241e-05,5.98838187664342e-05,STX7/CHMP2A/USO1/TOM1/SNAP29/ANXA1/ANXA2/GNAI3/CORO1A/PIP4K2A/RAB13/STX17/STX5/EEA1/SAMD9/SEPTIN8/NKD2/VPS39/VPS11/CHMP4B/VTI1B/CHMP3,22
BP,GO:0061025,membrane fusion,28/1107,177/18903,1.47111904085679e-06,7.99460100341985e-05,6.25912952442524e-05,DNM1L/STX7/CHMP2A/USO1/TOM1/SNAP29/ANXA1/ANXA2/CTSL/GNAI3/GCA/CORO1A/NSF/PIP4K2A/RAB13/STX17/STX5/EEA1/SAMD9/SEPTIN8/NECTIN2/NKD2/VPS39/VPS11/CHMP4B/VAPA/VTI1B/CHMP3,28
BP,GO:0044282,small molecule catabolic process,47/1107,385/18903,1.47824697799084e-06,7.99460100341985e-05,6.25912952442524e-05,FAAH/BCKDK/GSTZ1/GLS/GLUD1/APOE/PCCA/DBT/ACADM/BCKDHA/PKM/NQO2/ACADS/GLB1/HK1/SCP2/ATP2B4/CPT2/MGAT1/IMPA1/AKT1/HIBADH/HMGCL/NUDT1/ETFB/ACAA2/GPD2/HNMT/HSD17B4/HADHB/OXCT1/ALDH6A1/EHHADH/DPYD/AUH/ACOX1/ETFDH/DECR1/TST/HAGH/PCK2/TKFC/KYAT3/MCCC1/APOBEC3B/NAGK/DERA,47
