"","Protein.Names","Protein.Group","Protein.Ids","Genes","First.Protein.Description","D1","D2","D3","D4","WT1","WT2","WT3","WT4","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"87","ACAD8_HUMAN","Q9UKU7","Q9UKU7","ACAD8","Isobutyryl-CoA dehydrogenase, mitochondrial",571828,560897.13272331,536734.219896986,513578.284009213,504281.71596937,515819.799239313,509082.911970005,539268.21837774,0.103936496175884,18.9944492191218,2.60840027016567,0.0343489063836791,0.0878431048500645,-4.76319595266713
"88","ACAD9_HUMAN","Q9H845","Q9H845","ACAD9","Complex I assembly factor ACAD9, mitochondrial",1150500,1156654.40197967,1163807.57848634,1135608.91409192,1066020.24676458,1100029.91194844,1094497.40849052,1088139.47548073,0.11155667183311,20.0685775848735,6.53881185623814,0.000294207901345368,0.00309932806417276,0.366415363830952
"89","ACADM_HUMAN","P11310","P11310","ACADM","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",8480499.99999999,8985308.59325382,8935259.69467288,8785810.99657203,8153921.81785842,8295015.84508916,7959604.78144993,8277796.67822388,0.138694530964479,22.9863888961936,6.43292733941088,0.000325665095427895,0.00328894831911477,0.25510374195434
"90","ACADS_HUMAN","P16219","P16219","ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial",868940.999999999,876163.447165675,901387.104839325,903635.829962233,742357.965834479,770581.67064988,739560.038067383,742618.669587851,0.272793467358397,19.6121817734467,12.8366679111033,3.38297078434767e-06,0.000220477650898643,5.1979343683114
"91","ACADV_HUMAN","P49748","P49748","ACADVL","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",3810500,4124438.29957566,4294456.11132055,4181063.97204175,3820255.6828223,3904725.99821244,3914087.74693026,3970383.05764732,0.101922633512995,21.9038817872299,3.08010274229887,0.0173464705871189,0.0532820789043804,-4.05124604186891
"92","ACAP1_HUMAN","Q15027","Q15027","ACAP1","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1",198718,177516.03011599,192502.965404689,184018.019350721,183295.29472954,158227.392963014,144684.019222,179112.703724622,0.207886365985068,17.4071107453128,2.61049766432158,0.0342431131346101,0.0876336842942272,-4.76002003322205
"93","ACAP2_HUMAN","Q15057","Q15057","ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",2010500,2061924.26337821,2083957.94131561,2050112.96345101,1784794.21475233,1769605.2070812,1811644.22296948,1836369.36117108,0.21768302685032,20.8480709311479,12.7834473891456,3.48112731029096e-06,0.000220906319623972,5.16776693293427
"94","ACATN_HUMAN","O00400","O00400","SLC33A1","Acetyl-coenzyme A transporter 1",448880,471894.045920598,406943.448307344,454401.262164493,444633.370419106,463587.636657902,404736.724864888,456472.079785586,0.0368080729653357,18.7345657420712,0.601032583632037,0.566375606833693,0.681658888592356,-7.27553520119879
"95","ACBD5_HUMAN","Q5T8D3","Q5T8D3","ACBD5","Acyl-CoA-binding domain-containing protein 5",631000,577462.105281908,604476.522290152,581722.782809546,627445.931429684,628745.581923806,596493.587268348,606588.990740263,-0.0116477687594205,19.1859794275022,-0.327230973623158,0.752864894233136,0.834720309166393,-7.41535216383266
"96","ACBD6_HUMAN","Q9BR61","Q9BR61","ACBD6","Acyl-CoA-binding domain-containing protein 6",436369,448249.534067644,408182.170872979,424038.174603657,520866.336110076,502279.373833778,490590.194343167,506140.621488553,-0.208022485144586,18.804412101672,-5.59537547348227,0.000761468533308809,0.00577959346399605,-0.675263776558345
"97","ACBP_HUMAN","P07108","P07108","DBI","Acyl-CoA-binding protein",11500500,11068894.7685981,10544610.536332,11762265.4724827,11110777.0693488,11252256.3943927,10672325.8334656,10836043.3579178,0.0649380120118579,23.3731652173452,1.50949488044889,0.174025307431664,0.292992858660751,-6.35254207578978
"98","ACD_HUMAN","Q96AP0","Q96AP0","ACD","Adrenocortical dysplasia protein homolog",190473,202376.6825573,177062.149886954,174817.129895426,217674.985023249,224319.755043725,212164.312438537,218617.531562978,-0.205837518355985,17.5973373842032,-4.01785850058416,0.00485519900215701,0.0206993052012375,-2.69170199484995
"99","ACD10_HUMAN","Q6JQN1","Q6JQN1","ACAD10","Acyl-CoA dehydrogenase family member 10",755799,722837.948501891,714031.618705131,755828.275708438,671911.713467558,668112.756657911,684655.386303718,559787.960166221,0.221522762258999,19.3698298900954,3.11508902993123,0.0165056876712023,0.0511927673457087,-3.99888511869904
"100","ACDSB_HUMAN","P45954","P45954","ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",325405,327629.144836144,322330.370163022,305758.367932641,309972.522872354,327773.600488588,340393.808987578,314698.563128112,0.0132647188053738,18.2719667601326,0.34288850252052,0.741542137147775,0.825712223260924,-7.40948358222558
"101","ACINU_HUMAN","Q9UKV3","Q9UKV3","ACIN1","Apoptotic chromatin condensation inducer in the nucleus",4050500,4114376.08011548,4161358.5265119,3969959.49439454,4108284.4750082,3987300.0018651,4057750.39684536,4157930.68630884,0.0297638277937651,21.9310912776032,1.52082160848679,0.171219040843191,0.289791783809389,-6.33779583264968
"102","ACL6A_HUMAN","O96019","O96019","ACTL6A","Actin-like protein 6A",14200500,15095554.1349431,14646374.9298705,15080897.8210326,4602128.92560953,4410542.86332368,4386152.18281343,4387184.57985194,1.76077714064138,22.9211152182583,60.2119926901223,6.10461852730586e-11,4.47590630422065e-07,14.0281888599106
"103","ACLY_HUMAN","P53396","P53396","ACLY","ATP-citrate synthase",9110500.00000001,9548967.45886047,9140250.65616611,9348901.86538106,9699118.54954839,9607977.9709843,9490493.70543997,10094498.1552987,-0.0330579509653823,23.1506134347673,-1.28952411669604,0.23735675367167,0.367904347563377,-6.62663167461634
"104","ACO11_HUMAN","Q8WXI4","Q8WXI4","ACOT11","Acyl-coenzyme A thioesterase 11",488152.999999999,450523.681859226,448441.487504522,439940.890185417,357476.698059356,404883.853129277,382766.764489696,359220.92420097,0.307246725312595,18.6362003090747,5.71314684321419,0.000672267430155562,0.00538107510687837,-0.538881653304444
"105","ACO13_HUMAN","Q9NPJ3","Q9NPJ3","ACOT13","Acyl-coenzyme A thioesterase 13",2500500,2504561.82540993,2574969.78326725,2512445.28929295,2504088.51465629,2625319.32970302,2262671.07377419,2554173.37594519,0.0533243680555664,21.2285510291586,1.24912672234325,0.250956651004328,0.383416162776356,-6.67414670146723
"106","ACOHC_HUMAN","P21399","P21399","ACO1","Cytoplasmic aconitate hydratase",962522,991296.4228292,1071840.50695854,1025077.85938791,1003670.52957326,935414.160945236,892373.603112965,930611.585582182,0.134855823952588,19.8703957491056,3.12218558856452,0.0163404863729818,0.0507662907147044,-3.98827561142794
"107","ACON_HUMAN","Q99798","Q99798","ACO2","Aconitate hydratase, mitochondrial",7320499.99999999,7304481.29180412,7521016.80552115,7187101.54766382,6959316.75451497,7023795.18497351,7024858.43716403,7015043.55187586,0.0979524017061522,22.7445667707483,6.08844279799243,0.000457191517723514,0.00410228117536088,-0.116602402339096
"108","ACOT1_HUMAN","Q86TX2","P49753;Q86TX2","ACOT1","Acyl-coenzyme A thioesterase 1",1640500,1729969.63512172,1674908.68393216,1718460.23412364,1558826.96410445,1645947.00459408,1647676.79989952,1638828.20374179,0.0886397486695074,20.6336279909628,3.22360205931647,0.014162450136669,0.0456587699236907,-3.83710388366928
"109","ACOT8_HUMAN","O14734","O14734","ACOT8","Acyl-coenzyme A thioesterase 8",523568,501648.889070371,573259.18512247,604313.965079273,562285.726292156,510982.750755832,519475.758014841,523289.397421875,0.0819916760720858,19.0157414425743,1.30624397248519,0.231916149050558,0.36201050118849,-6.60669040139822
"110","ACOT9_HUMAN","Q9Y305","Q9Y305","ACOT9","Acyl-coenzyme A thioesterase 9, mitochondrial",420173,415282.941010177,423612.574773369,405554.059671659,345522.736794919,329312.298534041,351388.276294225,339145.141480769,0.312038379152394,18.5004929382631,11.7537141444485,6.19367723024389e-06,0.00028894689998217,4.55689370814195
"111","ACOX1_HUMAN","Q15067","Q15067","ACOX1","Peroxisomal acyl-coenzyme A oxidase 1",1180500,1186826.56084407,1296667.30319161,1215997.34319291,1168660.47567188,1100029.91194844,1135460.59992639,1160837.69725922,0.124123063438638,20.1444559220702,3.91135793202342,0.00557461291980685,0.022808628308049,-2.84068326036984
"112","ACOX3_HUMAN","O15254","O15254","ACOX3","Peroxisomal acyl-coenzyme A oxidase 3",805136,795791.174873521,693597.962374035,836927.965119929,736700.405007824,840279.017992981,911892.116743189,861913.870265204,-0.0688652975152202,19.5987899974938,-0.811213937145774,0.443402809611955,0.57408253577165,-7.11813354075549
"113","ACPH_HUMAN","P13798","P13798","APEH","Acylamino-acid-releasing enzyme",4120500,4194874.09719313,4591387.37911985,4382119.06412595,4632997.38479269,4369247.25010687,4324573.76986033,4658160.01862396,-0.0260464952497586,22.0431941754821,-0.694195495504253,0.509477849905809,0.630888632918323,-7.21080781740908
"114","ACPM_HUMAN","O14561","O14561","NDUFAB1","Acyl carrier protein, mitochondrial",6990500,6267875.353147,6947227.3442874,6483302.34852951,6681311.4154007,7199467.23588773,6983775.05410244,6065744.79332469,0.0206027496192327,22.6456852930234,0.321641058411403,0.756923211793087,0.837877936761,-7.41738286303345
"115","ACS2L_HUMAN","Q9NUB1","Q9NUB1","ACSS1","Acetyl-coenzyme A synthetase 2-like, mitochondrial",455778,499022.753871995,518450.616824873,469816.112165421,501802.304078285,505173.270714631,502661.83391659,494971.125287418,-0.0199220835139542,18.8878306404965,-0.535213255264684,0.608737141095637,0.718605815249269,-7.31617758083433
"116","ACSA_HUMAN","Q9NR19","Q9NR19","ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic",422339,424827.681095711,450970.311246981,431698.697298212,383358.82241125,377561.102166599,388696.384948888,375151.661503264,0.207882725315827,18.6076823349703,8.72350127649603,4.60625716486544e-05,0.000919063490399145,2.39343602466123
"117","ACSF2_HUMAN","Q96CM8","Q96CM8","ACSF2","Medium-chain acyl-CoA ligase ACSF2, mitochondrial",209904,199138.376518422,201072.127874425,229301.452727652,138190.283114175,138751.773565394,139945.816429499,137488.59114127,0.620205775338999,17.357151775465,13.0975692010181,2.94500569421857e-06,0.000206645603022605,5.34394051052926
"118","ACSF3_HUMAN","Q4G176","Q4G176","ACSF3","Malonate--CoA ligase ACSF3, mitochondrial",1160500,1216999.01286453,1306888.12592603,1226046.02008574,1322649.96477688,1213296.85735699,1217393.97087624,1285489.689306,-0.00882209719084415,20.219611905438,-0.219256948761652,0.832577439946208,0.890381824633255,-7.44851482729066
"119","ACSF4_HUMAN","Q4L235","Q4L235","AASDH","Beta-alanine-activating enzyme",115375,129251.014044494,130747.110668389,105534.026655657,126340.560190919,120304.610536867,108349.161565379,88545.2942325965,0.147797354131857,16.7868644173442,1.18327628506981,0.274542266432931,0.409634492772945,-6.74949298458026
"120","ACSL1_HUMAN","P33121","P33121;Q9ULC5","ACSL1","Long-chain-fatty-acid--CoA ligase 1",2800499.99999999,2886864.08702203,2769367.74086468,2713468.26421216,2658274.1311399,2718144.23924115,2652311.39370588,2731108.6653108,0.0840406701124898,21.3592412440449,3.48536518639929,0.00985266590915388,0.0349087482472296,-3.45141170583651
"121","ACSL3_HUMAN","O95573","O95573","ACSL3","Fatty acid CoA ligase Acsl3",2200500,2212819.70390074,2196467.96382371,2220971.34237992,2319087.75750721,2274707.42418272,2334439.38743435,2325244.72988756,-0.0373694848988677,21.0814302140335,-2.09863223602017,0.0731874270926308,0.15500006223084,-5.5278521689432
"122","ACSL4_HUMAN","O60488","O60488","ACSL4","Long-chain-fatty-acid--CoA ligase 4",1960499.99999999,1921092.3230555,1920322.84492181,1929509.80122188,1990262.61318457,2027279.52814175,2078140.93568739,2106775.16980726,-0.0552225168316163,20.8986223701893,-2.41001541884352,0.0460488195242932,0.109798356016949,-5.06306172450425
"123","ACSL5_HUMAN","Q9ULC5","Q9ULC5","ACSL5","Long-chain-fatty-acid--CoA ligase 5",545526,541330.094463221,524430.04593128,533464.192620699,587462.898419806,549985.926369434,565820.484847377,546024.984369794,-0.0410909843252156,19.0425227344811,-1.26785346269819,0.244571560985927,0.376090328261077,-6.6522391608078
"124","ACTBL_HUMAN","Q562R1","Q562R1","ACTBL2","Beta-actin-like protein 2",20800500,28788835.1426654,9991032.7157824,17092309.2074264,22454349.1604732,18599648.0167414,18692881.2259179,16479668.6828532,-0.0482709468524334,24.1034478162264,-0.155056800955733,0.881062895283975,0.924985766641341,-7.46209887091101
"125","ACTBM_HUMAN","Q9BYX7","Q9BYX7","POTEKP","Putative beta-actin-like protein 3",53814.7,133573.080724045,53934.1646722749,58090.915834587,124336.479327232,506.127471892128,32273.7863888377,104773.868730771,1.70112969448633,15.2128168858814,0.989348050087799,0.354782038385795,0.489418985031919,-6.95466195200651
"126","ACTG_HUMAN","P63261","P60709;P63261","ACTG1","Actin, cytoplasmic 2",529000500,506868035.657651,527112468.17004,524394378.529767,520938338.841986,546073358.207925,526592758.235947,532415943.316644,0.014685698331931,28.9358966339877,0.633941400798354,0.545856348899667,0.663387825316155,-7.25361879706933
"127","ACTMP_HUMAN","Q5BKX5","Q5BKX5","ACTMAP","Actin maturation protease",409236,499737.601024622,437319.195969157,441119.21144232,491162.294065937,419326.074908999,412571.701282157,432119.429839209,0.0524669724737485,18.7292870324391,0.679643514341503,0.518120064808461,0.6385995146949,-7.22146053982079
"128","ACTN1_HUMAN","P12814","P12814","ACTN1","Alpha-actinin-1",5360500,5533232.64205945,5236538.61793472,5377383.32866349,5024028.17663411,5143659.80155587,5084132.88664059,5127249.11093359,0.109125726550012,22.2914778932987,4.49210950968196,0.00267889236424546,0.0137739402627263,-2.04771100657321
"129","ACTN4_HUMAN","O43707","O43707","ACTN4","Alpha-actinin-4",13800500,14390855.5131172,13005438.4595567,14175790.3680179,12862902.6089539,12907352.3480964,12522561.7779325,12925568.5790525,0.145026893628486,23.6363376533055,3.79444513799013,0.00650036985107762,0.0256516209623795,-3.00599432470129
"130","ACTS_HUMAN","P68133","P62736;P63267;P68032;P68133","ACTA1","Actin, alpha skeletal muscle",180000500,208521323.993301,189150382.94369,187149766.76077,216121599.771039,229481688.171173,200003153.355455,179432543.320805,-0.0662413972121882,27.5267082958828,-0.778693670267914,0.461147463521939,0.588637395985873,-7.14511470265176
"131","ACTY_HUMAN","P42025","P42025","ACTR1B","Beta-centractin",898161.000000002,936839.738127325,1092276.67931511,896950.09923889,850032.539301434,777647.070325456,740103.46900938,1046603.106867,0.199608475536483,19.7513465551064,1.76234971544409,0.120485134722175,0.224668618459559,-6.01128847040132
"132","ACTZ_HUMAN","P61163","P61163","ACTR1A","Alpha-centractin",3520500,3691771.6535959,3864471.05314157,3819172.79394793,3501411.04572184,3357763.17098504,3462632.81782806,3574524.22512701,0.130397965090573,21.7505003951758,4.22314266081231,0.00373788986520215,0.0173215941982108,-2.40899366428415
"133","ACY1_HUMAN","Q03154","Q03154","ACY1","Aminoacylase-1",1490500,1488563.17993244,1531774.04406017,1457172.53568453,1579367.19470211,1604731.57732672,1596442.19946314,1597248.04555065,-0.0667348997380337,20.5309046392724,-3.91664150723792,0.00553630845505457,0.0227687865920252,-2.83325568192219
"134","ACYP1_HUMAN","P07311","P07311","ACYP1","Acylphosphatase-1",580719,604081.062187289,590809.32679188,585664.94257085,568668.517390894,609295.690881726,574821.738071424,572421.708712469,0.049757863605965,19.1357730945432,1.81013745392326,0.112296712893664,0.213226896726666,-5.94431848596726
"135","ACYP2_HUMAN","P14621","P14621","ACYP2","Acylphosphatase-2",445833,378664.06543442,406460.817352,358883.439514769,394797.524151019,426314.266672854,371508.046989615,428289.255142212,-0.00376863347479883,18.5875289797246,-0.0492637043523185,0.962057017957732,0.978607388410945,-7.47435666319751
"136","ADA_HUMAN","P00813","P00813","ADA","Adenosine deaminase",585025.000000001,551513.246350841,579587.601559843,578686.803272603,577406.357013944,573012.457008203,561809.430320713,617163.776794262,0.00615081917720417,19.1161887699353,0.189896928230159,0.854668449335254,0.906077077866698,-7.45529960850204
"137","ADA10_HUMAN","O14672","O14672","ADAM10","Disintegrin and metalloproteinase domain-containing protein 10",1820500,1900973.78999382,1848738.7446197,1778759.2973912,1671803.91914444,1728383.86744951,1657924.02734893,1721996.47111524,0.145346470855454,20.7248072365591,5.84809725115518,0.00058407740315643,0.00488307356892012,-0.384900196577171
"138","ADA15_HUMAN","Q13444","Q13444","ADAM15","Disintegrin and metalloproteinase domain-containing protein 15",213968,230699.103415113,243913.23477636,235064.2891194,289435.254654306,277547.085636896,274072.780072542,306508.314241573,-0.287530962780384,17.9494889036251,-6.21995013593453,0.000401012071719093,0.00377536206588177,0.0270507828719415
"139","ADA17_HUMAN","P78536","P78536","ADAM17","Disintegrin and metalloproteinase domain-containing protein 17",628468.999999999,561119.338414069,568426.421554455,585159.614271601,533297.20730124,573272.613610286,586174.132969274,552902.21708629,0.0879372256041293,19.1043644836701,1.80887618456041,0.112505817465373,0.213481535625288,-5.94609468037565
